 #  Results from PENEPMA. Phi rho z distribution.
 #
 #  Z = 29, S1 =  1, S2 =  4
 #
 #  Angular intervals : theta_1 = 4.000000E+01,  theta_2 = 6.000000E+01
 #                        phi_1 = 0.000000E+00,    phi_2 = 3.600000E+02
 #
 # Intensities of characteristic lines. All in 1/(cm*sr*electron).
 #    P = primary photons (from electron interactions);
 #    C = flourescence from characteristic x rays;
 #    B = flourescence from bremsstrahlung quanta;
 #   TF = C+B, total fluorescence;
 #    T = P+C+B, total intensity;
 #    E = emitted; G = generated;
 #  unc = statistical uncertainty (3 sigma).
 #
 # D (cm)     DF (cm)    PE            unc       PG            unc       CE            unc       CG            unc       BE            unc       BG            unc       TFE           unc       TFG           unc       TE            unc       TG            unc
   9.990E-05  1.998E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.875563E-05  1.08E-05  1.695491E-04  8.24E-06  3.875563E-05  1.08E-05  1.695491E-04  8.24E-06  8.659879E-03  7.22E-04  1.296466E-02  5.78E-03
   1.006E-04  2.011E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.975793E-05  1.09E-05  1.716824E-04  8.29E-06  3.975793E-05  1.09E-05  1.716824E-04  8.29E-06  2.991933E-02  3.76E-02  2.356621E-02  1.12E-02
   1.012E-04  2.024E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.842153E-05  1.07E-05  1.706158E-04  8.26E-06  3.842153E-05  1.07E-05  1.706158E-04  8.26E-06  3.009974E-02  3.76E-02  1.873617E-02  9.14E-03
   1.019E-04  2.038E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.207363E-05  9.82E-06  1.680381E-04  8.20E-06  3.207363E-05  9.82E-06  1.680381E-04  8.20E-06  8.111955E-03  6.98E-04  1.471162E-02  7.08E-03
   1.025E-04  2.051E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.608283E-05  1.04E-05  1.651937E-04  8.13E-06  3.608283E-05  1.04E-05  1.651937E-04  8.13E-06  1.573745E-02  2.17E-02  1.590908E-02  7.65E-03
   1.032E-04  2.064E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.109433E-05  1.11E-05  1.600828E-04  8.00E-06  4.109433E-05  1.11E-05  1.600828E-04  8.00E-06  1.549022E-02  2.17E-02  1.865351E-02  9.14E-03
   1.039E-04  2.077E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.973493E-05  9.46E-06  1.599051E-04  8.00E-06  2.973493E-05  9.46E-06  1.599051E-04  8.00E-06  1.603146E-02  2.17E-02  1.573753E-02  7.65E-03
   1.045E-04  2.091E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.942383E-05  1.09E-05  1.583940E-04  7.96E-06  3.942383E-05  1.09E-05  1.583940E-04  7.96E-06  1.526971E-02  2.17E-02  1.273178E-02  5.78E-03
   1.052E-04  2.104E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.374413E-05  1.01E-05  1.538164E-04  7.84E-06  3.374413E-05  1.01E-05  1.538164E-04  7.84E-06  1.524298E-02  2.17E-02  1.058395E-02  4.09E-03
   1.059E-04  2.117E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.875563E-05  1.08E-05  1.484833E-04  7.71E-06  3.875563E-05  1.08E-05  1.484833E-04  7.71E-06  8.720017E-03  7.24E-04  1.363681E-02  6.46E-03
   1.065E-04  2.130E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.541463E-05  1.03E-05  1.477277E-04  7.69E-06  3.541463E-05  1.03E-05  1.477277E-04  7.69E-06  1.508262E-02  2.17E-02  1.447785E-02  7.08E-03
   1.072E-04  2.143E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.940082E-05  9.40E-06  1.435501E-04  7.58E-06  2.940082E-05  9.40E-06  1.435501E-04  7.58E-06  8.352507E-03  7.09E-04  1.164453E-02  5.01E-03
   1.078E-04  2.157E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.274183E-05  9.92E-06  1.400836E-04  7.48E-06  3.274183E-05  9.92E-06  1.400836E-04  7.48E-06  1.536326E-02  2.17E-02  1.448851E-02  7.08E-03
   1.085E-04  2.170E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.073723E-05  9.61E-06  1.409280E-04  7.51E-06  3.073723E-05  9.61E-06  1.409280E-04  7.51E-06  1.524298E-02  2.17E-02  1.247224E-02  5.78E-03
   1.092E-04  2.183E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.040313E-05  9.56E-06  1.396836E-04  7.48E-06  3.040313E-05  9.56E-06  1.396836E-04  7.48E-06  1.520957E-02  2.17E-02  1.232913E-02  5.78E-03
   1.098E-04  2.196E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.873262E-05  9.29E-06  1.384392E-04  7.44E-06  2.873262E-05  9.29E-06  1.384392E-04  7.44E-06  7.757809E-03  6.83E-04  1.139032E-02  5.01E-03
   1.105E-04  2.210E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.806442E-05  9.19E-06  1.368837E-04  7.40E-06  2.806442E-05  9.19E-06  1.368837E-04  7.40E-06  1.540335E-02  2.17E-02  1.240735E-02  5.78E-03
   1.111E-04  2.223E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.572572E-05  8.80E-06  1.330172E-04  7.29E-06  2.572572E-05  8.80E-06  1.330172E-04  7.29E-06  8.145365E-03  7.00E-04  9.387377E-03  2.90E-03
   1.118E-04  2.236E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.305292E-05  8.33E-06  1.286618E-04  7.17E-06  2.305292E-05  8.33E-06  1.286618E-04  7.17E-06  7.764491E-03  6.83E-04  1.126233E-02  5.01E-03
   1.125E-04  2.249E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.572572E-05  8.80E-06  1.317728E-04  7.26E-06  2.572572E-05  8.80E-06  1.317728E-04  7.26E-06  7.670942E-03  6.79E-04  9.322491E-03  2.90E-03
   1.131E-04  2.263E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.706212E-05  9.02E-06  1.280840E-04  7.16E-06  2.706212E-05  9.02E-06  1.280840E-04  7.16E-06  7.437072E-03  6.69E-04  1.034218E-02  4.09E-03
   1.138E-04  2.276E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.605982E-05  8.85E-06  1.276396E-04  7.15E-06  2.605982E-05  8.85E-06  1.276396E-04  7.15E-06  1.488884E-02  2.17E-02  9.333157E-03  2.90E-03
   1.145E-04  2.289E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.205062E-05  8.14E-06  1.329283E-04  7.29E-06  2.205062E-05  8.14E-06  1.329283E-04  7.29E-06  7.503892E-03  6.72E-04  1.114589E-02  5.01E-03
   1.151E-04  2.302E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.739622E-05  9.08E-06  1.237731E-04  7.04E-06  2.739622E-05  9.08E-06  1.237731E-04  7.04E-06  7.370252E-03  6.66E-04  1.008353E-02  4.09E-03
   1.158E-04  2.315E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.539162E-05  8.74E-06  1.183511E-04  6.88E-06  2.539162E-05  8.74E-06  1.183511E-04  6.88E-06  1.480865E-02  2.17E-02  9.134053E-03  2.90E-03
   1.164E-04  2.329E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.372112E-05  8.45E-06  1.195510E-04  6.91E-06  2.372112E-05  8.45E-06  1.195510E-04  6.91E-06  7.270022E-03  6.61E-04  9.888868E-03  4.09E-03
   1.171E-04  2.342E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.937782E-05  7.63E-06  1.172844E-04  6.85E-06  1.937782E-05  7.63E-06  1.172844E-04  6.85E-06  7.637532E-03  6.78E-04  8.069028E-03  2.54E-04
   1.178E-04  2.355E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.305292E-05  8.33E-06  1.142623E-04  6.76E-06  2.305292E-05  8.33E-06  1.142623E-04  6.76E-06  7.403662E-03  6.67E-04  9.887091E-03  4.09E-03
   1.184E-04  2.368E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.071422E-05  7.89E-06  1.138624E-04  6.75E-06  2.071422E-05  7.89E-06  1.138624E-04  6.75E-06  1.473515E-02  2.17E-02  1.093345E-02  5.01E-03
   1.191E-04  2.382E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.804142E-05  7.37E-06  1.112847E-04  6.68E-06  1.804142E-05  7.37E-06  1.112847E-04  6.68E-06  7.630850E-03  6.77E-04  8.095693E-03  2.55E-04
   1.197E-04  2.395E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.737321E-05  7.23E-06  1.105291E-04  6.65E-06  1.737321E-05  7.23E-06  1.105291E-04  6.65E-06  6.842374E-03  6.41E-04  7.941922E-03  2.52E-04
   1.204E-04  2.408E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.205062E-05  8.14E-06  1.111513E-04  6.67E-06  2.205062E-05  8.14E-06  1.111513E-04  6.67E-06  7.323478E-03  6.64E-04  8.880730E-03  2.90E-03
   1.211E-04  2.421E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.837552E-05  7.43E-06  1.073293E-04  6.55E-06  1.837552E-05  7.43E-06  1.073293E-04  6.55E-06  7.390298E-03  6.67E-04  8.851397E-03  2.90E-03
   1.217E-04  2.435E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.038012E-05  7.83E-06  1.072404E-04  6.55E-06  2.038012E-05  7.83E-06  1.072404E-04  6.55E-06  7.470482E-03  6.70E-04  7.956143E-03  2.52E-04
   1.224E-04  2.448E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.971192E-05  7.70E-06  1.037738E-04  6.44E-06  1.971192E-05  7.70E-06  1.037738E-04  6.44E-06  7.584076E-03  6.76E-04  7.877035E-03  2.51E-04
   1.231E-04  2.461E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.904372E-05  7.57E-06  1.057738E-04  6.50E-06  1.904372E-05  7.57E-06  1.057738E-04  6.50E-06  7.243294E-03  6.60E-04  7.890368E-03  2.51E-04
   1.237E-04  2.474E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.238472E-05  8.20E-06  9.964067E-05  6.31E-06  2.238472E-05  8.20E-06  9.964067E-05  6.31E-06  7.062880E-03  6.52E-04  7.725930E-03  2.49E-04
   1.244E-04  2.487E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.670501E-05  7.09E-06  9.844072E-05  6.27E-06  1.670501E-05  7.09E-06  9.844072E-05  6.27E-06  7.356888E-03  6.65E-04  7.679709E-03  2.48E-04
   1.250E-04  2.501E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.470041E-05  6.65E-06  9.777408E-05  6.26E-06  1.470041E-05  6.65E-06  9.777408E-05  6.26E-06  7.129700E-03  6.55E-04  7.637044E-03  2.47E-04
   1.257E-04  2.514E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.737321E-05  7.23E-06  1.002629E-04  6.33E-06  1.737321E-05  7.23E-06  1.002629E-04  6.33E-06  7.056198E-03  6.51E-04  7.709041E-03  2.48E-04
   1.264E-04  2.527E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.403221E-05  6.50E-06  9.408533E-05  6.13E-06  1.403221E-05  6.50E-06  9.408533E-05  6.13E-06  6.728780E-03  6.36E-04  7.625489E-03  2.47E-04
   1.270E-04  2.540E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.603681E-05  6.94E-06  9.270760E-05  6.09E-06  1.603681E-05  6.94E-06  9.270760E-05  6.09E-06  7.022788E-03  6.50E-04  7.519715E-03  2.45E-04
   1.277E-04  2.554E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.236171E-05  6.10E-06  9.359646E-05  6.12E-06  1.236171E-05  6.10E-06  9.359646E-05  6.12E-06  6.875784E-03  6.43E-04  7.564158E-03  2.46E-04
   1.283E-04  2.567E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.403221E-05  6.50E-06  9.004104E-05  6.00E-06  1.403221E-05  6.50E-06  9.004104E-05  6.00E-06  6.795600E-03  6.39E-04  7.634378E-03  2.47E-04
   1.290E-04  2.580E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.202761E-05  6.01E-06  8.950772E-05  5.98E-06  1.202761E-05  6.01E-06  8.950772E-05  5.98E-06  6.862420E-03  6.42E-04  7.565047E-03  2.46E-04
   1.297E-04  2.593E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.436631E-05  6.57E-06  9.137432E-05  6.05E-06  1.436631E-05  6.57E-06  9.137432E-05  6.05E-06  6.895830E-03  6.44E-04  8.543853E-03  2.90E-03
   1.303E-04  2.607E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.403221E-05  6.50E-06  8.404126E-05  5.80E-06  1.403221E-05  6.50E-06  8.404126E-05  5.80E-06  6.788918E-03  6.39E-04  7.566825E-03  2.46E-04
   1.310E-04  2.620E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.269581E-05  6.18E-06  8.839665E-05  5.95E-06  1.269581E-05  6.18E-06  8.839665E-05  5.95E-06  6.902512E-03  6.44E-04  7.454829E-03  2.44E-04
   1.317E-04  2.633E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.135941E-05  5.84E-06  8.444125E-05  5.81E-06  1.135941E-05  5.84E-06  8.444125E-05  5.81E-06  7.069562E-03  6.52E-04  7.413941E-03  2.44E-04
   1.323E-04  2.646E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.169351E-05  5.93E-06  8.626340E-05  5.87E-06  1.169351E-05  5.93E-06  8.626340E-05  5.87E-06  6.742144E-03  6.37E-04  8.258531E-03  2.90E-03
   1.330E-04  2.660E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.236171E-05  6.10E-06  8.399682E-05  5.80E-06  1.236171E-05  6.10E-06  8.399682E-05  5.80E-06  7.069562E-03  6.52E-04  7.458384E-03  2.44E-04
   1.336E-04  2.673E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.352507E-06  5.01E-06  7.795260E-05  5.58E-06  8.352507E-06  5.01E-06  7.795260E-05  5.58E-06  6.501591E-03  6.25E-04  7.338389E-03  2.42E-04
   1.343E-04  2.686E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.102531E-05  5.76E-06  8.461902E-05  5.82E-06  1.102531E-05  5.76E-06  8.461902E-05  5.82E-06  6.822328E-03  6.41E-04  7.375721E-03  2.43E-04
   1.350E-04  2.699E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.102531E-05  5.76E-06  8.261909E-05  5.75E-06  1.102531E-05  5.76E-06  8.261909E-05  5.75E-06  6.782236E-03  6.39E-04  8.158979E-03  2.90E-03
   1.356E-04  2.712E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.403221E-05  6.50E-06  8.097471E-05  5.69E-06  1.403221E-05  6.50E-06  8.097471E-05  5.69E-06  6.648596E-03  6.32E-04  7.253948E-03  2.41E-04
   1.363E-04  2.726E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.069121E-05  5.67E-06  7.675265E-05  5.54E-06  1.069121E-05  5.67E-06  7.675265E-05  5.54E-06  6.060579E-03  6.04E-04  7.101953E-03  2.38E-04
   1.369E-04  2.739E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.035711E-05  5.58E-06  7.764150E-05  5.57E-06  1.035711E-05  5.58E-06  7.764150E-05  5.57E-06  6.929240E-03  6.46E-04  7.212171E-03  2.40E-04
   1.376E-04  2.752E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.169351E-05  5.93E-06  7.621934E-05  5.52E-06  1.169351E-05  5.93E-06  7.621934E-05  5.52E-06  6.521637E-03  6.26E-04  7.147285E-03  2.39E-04
   1.383E-04  2.765E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.002301E-05  5.49E-06  7.684153E-05  5.54E-06  1.002301E-05  5.49E-06  7.684153E-05  5.54E-06  6.327859E-03  6.17E-04  7.085065E-03  2.38E-04
   1.389E-04  2.779E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.069121E-05  5.67E-06  7.497494E-05  5.48E-06  1.069121E-05  5.67E-06  7.497494E-05  5.48E-06  6.414725E-03  6.21E-04  7.183728E-03  2.40E-04
   1.396E-04  2.792E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.236171E-05  6.10E-06  7.293057E-05  5.40E-06  1.236171E-05  6.10E-06  7.293057E-05  5.40E-06  6.555048E-03  6.28E-04  7.028178E-03  2.37E-04
   1.403E-04  2.805E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.069121E-05  5.67E-06  7.075288E-05  5.32E-06  1.069121E-05  5.67E-06  7.075288E-05  5.32E-06  6.367951E-03  6.19E-04  6.973069E-03  2.36E-04
   1.409E-04  2.818E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.686607E-06  5.11E-06  7.159729E-05  5.35E-06  8.686607E-06  5.11E-06  7.159729E-05  5.35E-06  6.321177E-03  6.17E-04  7.110842E-03  2.39E-04
   1.416E-04  2.832E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.002301E-05  5.49E-06  7.048622E-05  5.31E-06  1.002301E-05  5.49E-06  7.048622E-05  5.31E-06  6.087307E-03  6.05E-04  6.917960E-03  2.35E-04
   1.422E-04  2.845E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.135941E-05  5.84E-06  6.915294E-05  5.26E-06  1.135941E-05  5.84E-06  6.915294E-05  5.26E-06  6.394679E-03  6.20E-04  6.980180E-03  2.36E-04
   1.429E-04  2.858E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  9.688908E-06  5.40E-06  6.906405E-05  5.26E-06  9.688908E-06  5.40E-06  6.906405E-05  5.26E-06  6.421407E-03  6.21E-04  6.985513E-03  2.36E-04
   1.436E-04  2.871E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.135941E-05  5.84E-06  6.879740E-05  5.25E-06  1.135941E-05  5.84E-06  6.879740E-05  5.25E-06  6.220947E-03  6.12E-04  6.930404E-03  2.35E-04
   1.442E-04  2.884E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  9.688908E-06  5.40E-06  6.977514E-05  5.28E-06  9.688908E-06  5.40E-06  6.977514E-05  5.28E-06  6.341223E-03  6.18E-04  6.937515E-03  2.36E-04
   1.449E-04  2.898E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  7.350206E-06  4.70E-06  6.546419E-05  5.12E-06  7.350206E-06  4.70E-06  6.546419E-05  5.12E-06  6.107353E-03  6.06E-04  6.869962E-03  2.34E-04
   1.455E-04  2.911E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  6.347905E-06  4.37E-06  6.479755E-05  5.09E-06  6.347905E-06  4.37E-06  6.479755E-05  5.09E-06  6.381315E-03  6.19E-04  6.842408E-03  2.34E-04
   1.462E-04  2.924E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  7.016106E-06  4.59E-06  6.475310E-05  5.09E-06  7.016106E-06  4.59E-06  6.475310E-05  5.09E-06  6.267721E-03  6.14E-04  6.802409E-03  2.33E-04
   1.469E-04  2.937E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  9.354808E-06  5.30E-06  6.141990E-05  4.96E-06  9.354808E-06  5.30E-06  6.141990E-05  4.96E-06  6.528319E-03  6.27E-04  6.850407E-03  2.34E-04
   1.475E-04  2.951E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  7.016106E-06  4.59E-06  6.150878E-05  4.96E-06  7.016106E-06  4.59E-06  6.150878E-05  4.96E-06  6.281085E-03  6.15E-04  6.797965E-03  2.33E-04
   1.482E-04  2.964E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.269581E-05  6.18E-06  6.453089E-05  5.08E-06  1.269581E-05  6.18E-06  6.453089E-05  5.08E-06  5.913575E-03  5.96E-04  6.824630E-03  2.34E-04
   1.489E-04  2.977E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  7.350206E-06  4.70E-06  6.004217E-05  4.90E-06  7.350206E-06  4.70E-06  6.004217E-05  4.90E-06  6.194219E-03  6.10E-04  6.717968E-03  2.32E-04
   1.495E-04  2.990E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  7.016106E-06  4.59E-06  6.084214E-05  4.93E-06  7.016106E-06  4.59E-06  6.084214E-05  4.93E-06  6.147445E-03  6.08E-04  6.806853E-03  2.33E-04
   1.502E-04  3.004E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.352507E-06  5.01E-06  5.870889E-05  4.85E-06  8.352507E-06  5.01E-06  5.870889E-05  4.85E-06  5.853437E-03  5.93E-04  6.769521E-03  2.33E-04
   1.508E-04  3.017E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  6.347905E-06  4.37E-06  6.101991E-05  4.94E-06  6.347905E-06  4.37E-06  6.101991E-05  4.94E-06  6.154127E-03  6.08E-04  6.789965E-03  2.33E-04
   1.515E-04  3.030E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  5.345604E-06  4.01E-06  5.995329E-05  4.90E-06  5.345604E-06  4.01E-06  5.995329E-05  4.90E-06  6.387997E-03  6.20E-04  6.703746E-03  2.32E-04
   1.522E-04  3.043E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  6.682006E-06  4.48E-06  5.919776E-05  4.87E-06  6.682006E-06  4.48E-06  5.919776E-05  4.87E-06  5.786617E-03  5.90E-04  6.797076E-03  2.33E-04
   1.528E-04  3.056E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.009203E-06  3.47E-06  5.493125E-05  4.69E-06  4.009203E-06  3.47E-06  5.493125E-05  4.69E-06  5.993759E-03  6.00E-04  6.599750E-03  2.30E-04
   1.535E-04  3.070E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.343304E-06  3.61E-06  5.675341E-05  4.76E-06  4.343304E-06  3.61E-06  5.675341E-05  4.76E-06  6.073943E-03  6.04E-04  6.706413E-03  2.32E-04
