 #  Results from PENEPMA. Phi rho z distribution.
 #
 #  Z = 29, S1 =  4, S2 =  9
 #
 #  Angular intervals : theta_1 = 4.000000E+01,  theta_2 = 6.000000E+01
 #                        phi_1 = 0.000000E+00,    phi_2 = 3.600000E+02
 #
 # Intensities of characteristic lines. All in 1/(cm*sr*electron).
 #    P = primary photons (from electron interactions);
 #    C = flourescence from characteristic x rays;
 #    B = flourescence from bremsstrahlung quanta;
 #   TF = C+B, total fluorescence;
 #    T = P+C+B, total intensity;
 #    E = emitted; G = generated;
 #  unc = statistical uncertainty (3 sigma).
 #
 # D (cm)     DF (cm)    PE            unc       PG            unc       CE            unc       CG            unc       BE            unc       BG            unc       TFE           unc       TFG           unc       TE            unc       TG            unc
   5.293E-05  1.059E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  3.079883E-05  3.51E-06  0.000000E+00  0.00E+00  3.949326E-05  2.96E-05  5.669959E-01  1.92E-01  2.001844E+00  1.32E-01
   5.359E-05  1.072E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  3.030996E-05  3.49E-06  0.000000E+00  0.00E+00  3.900439E-05  2.96E-05  5.451618E-01  1.88E-01  2.095592E+00  1.35E-01
   5.425E-05  1.085E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.608327E-05  4.52E-05  0.000000E+00  0.00E+00  3.262099E-05  3.62E-06  0.000000E+00  0.00E+00  5.870426E-05  4.88E-05  6.090508E-01  1.99E-01  1.989050E+00  1.31E-01
   5.491E-05  1.098E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  6.552920E-05  1.49E-04  0.000000E+00  0.00E+00  3.026552E-05  3.48E-06  0.000000E+00  0.00E+00  9.579472E-05  1.53E-04  4.714886E-01  1.75E-01  1.861349E+00  1.27E-01
   5.557E-05  1.111E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.136696E-04  2.08E-04  0.000000E+00  0.00E+00  2.995442E-05  3.46E-06  0.000000E+00  0.00E+00  1.436240E-04  2.11E-04  6.233450E-01  2.01E-01  1.834047E+00  1.26E-01
   5.623E-05  1.125E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  2.684343E-05  3.28E-06  0.000000E+00  0.00E+00  3.553785E-05  2.94E-05  5.220807E-01  1.84E-01  1.846404E+00  1.27E-01
   5.689E-05  1.138E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  5.683478E-05  1.47E-04  0.000000E+00  0.00E+00  2.671010E-05  3.27E-06  0.000000E+00  0.00E+00  8.354488E-05  1.50E-04  5.075458E-01  1.82E-01  1.816527E+00  1.25E-01
   5.756E-05  1.151E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  2.582124E-05  3.21E-06  0.000000E+00  0.00E+00  3.451567E-05  2.93E-05  4.062135E-01  1.62E-01  1.702954E+00  1.21E-01
   5.822E-05  1.164E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.697676E-05  3.28E-06  0.000000E+00  0.00E+00  2.697676E-05  3.28E-06  4.133846E-01  1.64E-01  1.709171E+00  1.22E-01
   5.888E-05  1.178E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.733230E-05  3.31E-06  0.000000E+00  0.00E+00  2.733230E-05  3.31E-06  3.119398E-01  1.42E-01  1.617274E+00  1.18E-01
   5.954E-05  1.191E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  5.683478E-05  1.47E-04  0.000000E+00  0.00E+00  2.542929E-05  3.19E-06  0.000000E+00  0.00E+00  8.226407E-05  1.50E-04  3.641064E-01  1.54E-01  1.581213E+00  1.17E-01
   6.020E-05  1.204E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.386576E-05  3.09E-06  0.000000E+00  0.00E+00  2.386576E-05  3.09E-06  3.916507E-01  1.60E-01  1.493252E+00  1.14E-01
   6.086E-05  1.217E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.537682E-05  3.20E-06  0.000000E+00  0.00E+00  2.537682E-05  3.20E-06  4.133244E-01  1.64E-01  1.540896E+00  1.15E-01
   6.153E-05  1.231E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.814036E-05  1.44E-04  0.000000E+00  0.00E+00  2.364355E-05  3.08E-06  0.000000E+00  0.00E+00  7.178390E-05  1.47E-04  3.191510E-01  1.44E-01  1.477621E+00  1.13E-01
   6.219E-05  1.244E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  2.298493E-05  3.03E-06  0.000000E+00  0.00E+00  3.167936E-05  2.91E-05  3.480694E-01  1.50E-01  1.439399E+00  1.12E-01
   6.285E-05  1.257E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  2.437069E-05  3.12E-06  0.000000E+00  0.00E+00  3.306511E-05  2.92E-05  2.467205E-01  1.27E-01  1.367169E+00  1.09E-01
   6.351E-05  1.270E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.356269E-05  3.08E-06  0.000000E+00  0.00E+00  2.356269E-05  3.08E-06  3.119131E-01  1.42E-01  1.372061E+00  1.09E-01
   6.417E-05  1.283E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.213250E-05  2.98E-06  0.000000E+00  0.00E+00  2.213250E-05  2.98E-06  2.902193E-01  1.37E-01  1.313403E+00  1.07E-01
   6.483E-05  1.297E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  2.222138E-05  2.98E-06  0.000000E+00  0.00E+00  3.091580E-05  2.91E-05  2.973503E-01  1.39E-01  1.303828E+00  1.06E-01
   6.550E-05  1.310E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  2.156277E-05  2.94E-06  0.000000E+00  0.00E+00  3.025719E-05  2.90E-05  3.988018E-01  1.61E-01  1.326829E+00  1.07E-01
   6.616E-05  1.323E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  6.552920E-05  1.49E-04  0.000000E+00  0.00E+00  2.097698E-05  2.90E-06  0.000000E+00  0.00E+00  8.650619E-05  1.52E-04  2.321353E-01  1.23E-01  1.196865E+00  1.02E-01
   6.682E-05  1.336E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.738885E-05  3.69E-05  0.000000E+00  0.00E+00  1.871040E-05  2.74E-06  0.000000E+00  0.00E+00  3.609925E-05  3.96E-05  1.828450E-01  1.09E-01  1.205790E+00  1.02E-01
   6.748E-05  1.350E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  5.683478E-05  1.47E-04  0.000000E+00  0.00E+00  2.057700E-05  2.87E-06  0.000000E+00  0.00E+00  7.741178E-05  1.50E-04  2.466446E-01  1.27E-01  1.186125E+00  1.01E-01
   6.814E-05  1.363E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.999924E-05  2.83E-06  0.000000E+00  0.00E+00  1.999924E-05  2.83E-06  2.394869E-01  1.25E-01  1.160800E+00  1.00E-01
   6.880E-05  1.376E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.026590E-05  2.85E-06  0.000000E+00  0.00E+00  2.026590E-05  2.85E-06  2.247771E-01  1.21E-01  1.043386E+00  9.50E-02
   6.946E-05  1.389E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.839930E-05  2.71E-06  0.000000E+00  0.00E+00  1.839930E-05  2.71E-06  2.393666E-01  1.25E-01  1.107920E+00  9.79E-02
   7.013E-05  1.403E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.916286E-05  2.77E-06  0.000000E+00  0.00E+00  1.916286E-05  2.77E-06  1.959122E-01  1.13E-01  1.031701E+00  9.44E-02
   7.079E-05  1.416E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  1.959926E-05  2.80E-06  0.000000E+00  0.00E+00  2.829368E-05  2.89E-05  1.959402E-01  1.13E-01  1.048133E+00  9.52E-02
   7.145E-05  1.429E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.679936E-05  2.59E-06  0.000000E+00  0.00E+00  1.679936E-05  2.59E-06  1.234326E-01  8.95E-02  9.495878E-01  9.06E-02
   7.211E-05  1.442E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.814036E-05  1.44E-04  0.000000E+00  0.00E+00  1.688825E-05  2.61E-06  0.000000E+00  0.00E+00  6.502861E-05  1.47E-04  2.030378E-01  1.15E-01  9.383065E-01  9.01E-02
   7.277E-05  1.455E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  1.755489E-05  2.65E-06  0.000000E+00  0.00E+00  2.624931E-05  2.87E-05  1.378684E-01  9.46E-02  9.004981E-01  8.82E-02
   7.343E-05  1.469E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.862152E-05  2.74E-06  0.000000E+00  0.00E+00  1.862152E-05  2.74E-06  2.320485E-01  1.23E-01  9.064109E-01  8.85E-02
   7.410E-05  1.482E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.738885E-05  3.69E-05  0.000000E+00  0.00E+00  1.782155E-05  2.67E-06  0.000000E+00  0.00E+00  3.521039E-05  3.96E-05  1.668268E-01  1.04E-01  8.822895E-01  8.73E-02
   7.476E-05  1.495E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.608327E-05  4.52E-05  0.000000E+00  0.00E+00  1.839930E-05  2.71E-06  0.000000E+00  0.00E+00  4.448257E-05  4.79E-05  1.451263E-01  9.71E-02  8.233660E-01  8.44E-02
   7.542E-05  1.508E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  5.683478E-05  1.47E-04  0.000000E+00  0.00E+00  1.768822E-05  2.67E-06  0.000000E+00  0.00E+00  7.452300E-05  1.49E-04  1.378416E-01  9.46E-02  7.703657E-01  8.16E-02
   7.608E-05  1.522E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  1.555497E-05  2.50E-06  0.000000E+00  0.00E+00  2.424939E-05  2.86E-05  1.233524E-01  8.95E-02  7.290812E-01  7.95E-02
   7.674E-05  1.535E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.738885E-05  3.69E-05  0.000000E+00  0.00E+00  1.617717E-05  2.54E-06  0.000000E+00  0.00E+00  3.356601E-05  3.94E-05  1.233591E-01  8.95E-02  7.714142E-01  8.16E-02
   7.740E-05  1.548E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  1.671048E-05  2.59E-06  0.000000E+00  0.00E+00  2.540490E-05  2.87E-05  1.234459E-01  8.95E-02  7.259681E-01  7.92E-02
   7.807E-05  1.561E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  1.582162E-05  2.52E-06  0.000000E+00  0.00E+00  2.451605E-05  2.86E-05  1.017254E-01  8.12E-02  6.663121E-01  7.59E-02
   7.873E-05  1.575E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.738885E-05  3.69E-05  0.000000E+00  0.00E+00  1.622161E-05  2.55E-06  0.000000E+00  0.00E+00  3.361046E-05  3.94E-05  6.548894E-02  6.51E-02  6.808622E-01  7.67E-02
   7.939E-05  1.588E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.738885E-05  3.69E-05  0.000000E+00  0.00E+00  1.511054E-05  2.46E-06  0.000000E+00  0.00E+00  3.249939E-05  3.93E-05  1.306116E-01  9.21E-02  6.972905E-01  7.76E-02
   8.005E-05  1.601E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.814036E-05  1.44E-04  0.000000E+00  0.00E+00  1.515498E-05  2.46E-06  0.000000E+00  0.00E+00  6.329534E-05  1.47E-04  1.089433E-01  8.41E-02  6.347786E-01  7.40E-02
   8.071E-05  1.614E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  1.466611E-05  2.42E-06  0.000000E+00  0.00E+00  2.336054E-05  2.85E-05  1.160810E-01  8.69E-02  6.208435E-01  7.34E-02
   8.137E-05  1.627E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.444390E-05  2.40E-06  0.000000E+00  0.00E+00  1.444390E-05  2.40E-06  8.722281E-02  7.52E-02  6.109739E-01  7.26E-02
   8.203E-05  1.641E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  5.683478E-05  1.47E-04  0.000000E+00  0.00E+00  1.342171E-05  2.32E-06  0.000000E+00  0.00E+00  7.025649E-05  1.49E-04  7.980446E-02  7.20E-02  5.562111E-01  6.93E-02
   8.270E-05  1.654E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.399947E-05  2.37E-06  0.000000E+00  0.00E+00  1.399947E-05  2.37E-06  8.710922E-02  7.52E-02  5.248397E-01  6.73E-02
   8.336E-05  1.667E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  1.373281E-05  2.34E-06  0.000000E+00  0.00E+00  2.242724E-05  2.84E-05  6.538203E-02  6.51E-02  5.449186E-01  6.86E-02
   8.402E-05  1.680E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.417724E-05  2.38E-06  0.000000E+00  0.00E+00  1.417724E-05  2.38E-06  8.840975E-02  7.53E-02  5.294440E-01  6.76E-02
   8.468E-05  1.694E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.814036E-05  1.44E-04  0.000000E+00  0.00E+00  1.479944E-05  2.44E-06  0.000000E+00  0.00E+00  6.293980E-05  1.47E-04  1.160476E-01  8.69E-02  4.772334E-01  6.42E-02
   8.534E-05  1.707E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.328839E-05  2.31E-06  0.000000E+00  0.00E+00  1.328839E-05  2.31E-06  5.088610E-02  5.74E-02  4.868241E-01  6.50E-02
   8.600E-05  1.720E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.297729E-05  2.28E-06  0.000000E+00  0.00E+00  1.297729E-05  2.28E-06  2.921237E-02  4.34E-02  4.388133E-01  6.15E-02
   8.667E-05  1.733E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.346616E-05  2.32E-06  0.000000E+00  0.00E+00  1.346616E-05  2.32E-06  4.360138E-02  5.32E-02  4.549907E-01  6.27E-02
   8.733E-05  1.747E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.245200E-05  2.23E-06  0.000000E+00  0.00E+00  1.245200E-05  2.23E-06  4.366820E-02  5.32E-02  4.077466E-01  5.93E-02
   8.799E-05  1.760E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  9.628071E-05  2.04E-04  0.000000E+00  0.00E+00  1.319950E-05  2.30E-06  0.000000E+00  0.00E+00  1.094802E-04  2.07E-04  5.082717E-02  5.74E-02  3.942914E-01  5.83E-02
   8.865E-05  1.773E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  5.683478E-05  1.47E-04  0.000000E+00  0.00E+00  1.231064E-05  2.22E-06  0.000000E+00  0.00E+00  6.914542E-05  1.49E-04  4.368157E-02  5.32E-02  3.875456E-01  5.78E-02
   8.931E-05  1.786E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.115513E-05  2.11E-06  0.000000E+00  0.00E+00  1.115513E-05  2.11E-06  2.192765E-02  3.76E-02  3.808924E-01  5.73E-02
   8.997E-05  1.799E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  1.231064E-05  2.22E-06  0.000000E+00  0.00E+00  2.100507E-05  2.83E-05  3.640353E-02  4.86E-02  3.664461E-01  5.62E-02
   9.063E-05  1.813E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  1.173289E-05  2.17E-06  0.000000E+00  0.00E+00  2.042731E-05  2.82E-05  3.639685E-02  4.86E-02  3.182055E-01  5.24E-02
   9.130E-05  1.826E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  1.195510E-05  2.19E-06  0.000000E+00  0.00E+00  2.064953E-05  2.83E-05  2.190760E-02  3.76E-02  3.008326E-01  5.09E-02
   9.196E-05  1.839E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.031072E-05  2.03E-06  0.000000E+00  0.00E+00  1.031072E-05  2.03E-06  8.700231E-02  7.52E-02  3.038092E-01  5.12E-02
   9.262E-05  1.852E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  1.195510E-05  2.19E-06  0.000000E+00  0.00E+00  2.064953E-05  2.83E-05  4.360807E-02  5.32E-02  3.536853E-01  5.53E-02
   9.328E-05  1.866E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.738885E-05  3.69E-05  0.000000E+00  0.00E+00  1.151068E-05  2.15E-06  0.000000E+00  0.00E+00  2.889952E-05  3.90E-05  2.909209E-02  4.34E-02  2.903212E-01  5.00E-02
   9.394E-05  1.879E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  1.097736E-05  2.10E-06  0.000000E+00  0.00E+00  1.967179E-05  2.82E-05  3.637681E-02  4.86E-02  2.701810E-01  4.83E-02
   9.460E-05  1.892E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  1.044405E-05  2.04E-06  0.000000E+00  0.00E+00  1.913847E-05  2.81E-05  5.087274E-02  5.74E-02  2.804979E-01  4.92E-02
   9.527E-05  1.905E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  1.128846E-05  2.12E-06  0.000000E+00  0.00E+00  1.998289E-05  2.82E-05  2.903863E-02  4.34E-02  2.342744E-01  4.49E-02
   9.593E-05  1.919E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.814036E-05  1.44E-04  0.000000E+00  0.00E+00  9.999621E-06  2.00E-06  0.000000E+00  0.00E+00  5.813998E-05  1.46E-04  4.356797E-02  5.32E-02  2.478435E-01  4.62E-02
   9.659E-05  1.932E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  9.110766E-06  1.91E-06  0.000000E+00  0.00E+00  9.110766E-06  1.91E-06  7.398310E-03  2.17E-02  2.235376E-01  4.39E-02
   9.725E-05  1.945E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  5.683478E-05  1.47E-04  0.000000E+00  0.00E+00  9.821850E-06  1.98E-06  0.000000E+00  0.00E+00  6.665663E-05  1.49E-04  3.628994E-02  4.86E-02  2.091143E-01  4.25E-02
   9.791E-05  1.958E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.814036E-05  1.44E-04  0.000000E+00  0.00E+00  9.732965E-06  1.97E-06  0.000000E+00  0.00E+00  5.787332E-05  1.46E-04  1.462289E-02  3.07E-02  2.034943E-01  4.19E-02
   9.857E-05  1.971E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.738885E-05  3.69E-05  0.000000E+00  0.00E+00  9.910736E-06  1.99E-06  0.000000E+00  0.00E+00  2.729958E-05  3.89E-05  4.354793E-02  5.32E-02  1.860074E-01  4.00E-02
   9.924E-05  1.985E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  9.910736E-06  1.99E-06  0.000000E+00  0.00E+00  9.910736E-06  1.99E-06  1.457732E-02  3.07E-02  2.196678E-01  4.35E-02
   9.990E-05  1.998E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.738885E-05  3.69E-05  0.000000E+00  0.00E+00  9.777408E-06  1.98E-06  0.000000E+00  0.00E+00  2.716626E-05  3.89E-05  7.384946E-03  2.17E-02  1.763387E-01  3.90E-02
   1.006E-04  2.011E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.008851E-05  2.01E-06  0.000000E+00  0.00E+00  1.008851E-05  2.01E-06  1.458948E-02  3.07E-02  1.955353E-01  4.11E-02
   1.012E-04  2.024E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  9.555194E-06  1.96E-06  0.000000E+00  0.00E+00  9.555194E-06  1.96E-06  7.318126E-03  2.17E-02  1.416231E-01  3.49E-02
   1.019E-04  2.038E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  9.688522E-06  1.97E-06  0.000000E+00  0.00E+00  9.688522E-06  1.97E-06  1.670501E-04  1.00E-04  1.319828E-01  3.37E-02
   1.025E-04  2.051E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  8.488567E-06  1.84E-06  0.000000E+00  0.00E+00  1.718299E-05  2.79E-05  1.202761E-04  8.50E-05  1.512177E-01  3.61E-02
   1.032E-04  2.064E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.977438E-06  1.89E-06  0.000000E+00  0.00E+00  8.977438E-06  1.89E-06  1.457611E-02  3.07E-02  1.531539E-01  3.63E-02
   1.039E-04  2.077E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.266354E-06  1.82E-06  0.000000E+00  0.00E+00  8.266354E-06  1.82E-06  2.180737E-02  3.76E-02  1.396411E-01  3.47E-02
   1.045E-04  2.091E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  8.621896E-06  1.86E-06  0.000000E+00  0.00E+00  1.731632E-05  2.79E-05  7.331490E-03  2.17E-02  1.241699E-01  3.27E-02
   1.052E-04  2.104E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  9.466308E-06  1.95E-06  0.000000E+00  0.00E+00  9.466308E-06  1.95E-06  7.358218E-03  2.17E-02  1.280643E-01  3.32E-02
   1.059E-04  2.117E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  7.688598E-06  1.75E-06  0.000000E+00  0.00E+00  7.688598E-06  1.75E-06  2.672802E-05  4.01E-05  1.039672E-01  2.99E-02
   1.065E-04  2.130E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.266354E-06  1.82E-06  0.000000E+00  0.00E+00  8.266354E-06  1.82E-06  7.271352E-03  2.17E-02  1.126381E-01  3.11E-02
